x,y,labels,Headline
7.4476056,4.5573807,190,උද්ඝෝෂණ පැවැත්වීමට ස්ථානයක් වෙන් කිරීම සුදුසු බව ඇමති චමල් රාජපක්ෂ කියයි
6.560966,6.383046,35,කලාකරුවන් වෙනුවෙන් ටවර්හෝල් සහ එල්ෆින්ස්ටන් රඟහල්වල ගාස්තු අඩු කෙරේ
7.335857,4.404735,190,ETI අධ්යක්ෂ මණ්ඩලය වහා අත්අඩංගුවට ගත යුතු බව තැන්පත්කරුවන් කියයි
10.17446,3.0314968,316,ළූණු මිලට වෙන දේ
9.2474375,7.972765,76,"කොරෝනා වෛරසය වැළදී සුව වූ, චීන කාන්තාව අද අයි.ඩී.එච්. රෝහලින් පිටත් කිරීමට පියවර- ලොව පුරා කොරෝනා මරණ 2000 ඉක්මවයි"
7.566651,2.0204976,187,වෙල්ගමගෙන් අලුත් පක්ෂයක්
7.2607784,4.002572,190,එජාප අර්බුදය හමුවේ පාක්ෂිකයන් කලකිරී ඇතැයි ජවිපෙ කියයි
11.576765,6.532342,246,වනජීවි නිලධාරීන් වෘත්තීය ක්රියාමාර්ගයක
11.603409,4.580956,308,ආනයනික ලොකු ළුෑණු සඳහා රුපියල් 190 ක උපරිම සිල්ලර මිලක්
11.682591,5.9803553,229,"අනුලා විද්යාලය ඉදිරිපිට විරෝධතාවයට, කිසිදු සම්බන්ධයක් නෑ - ආදි ශිෂ්යා සංගමය"
10.263131,3.0891347,316,ආණ්ඩුවට දින 100යි
7.189607,4.408304,190,ජනතාවට ආණ්ඩුව සහන ලබාදී නොමැති බව විපක්ෂ නායක කියයි
11.699904,6.3164105,246,ගුරු - විදුහල්පති සංගම් කිහිපයක් අද ලෙඩ වෙයි
8.439759,4.39701,278,ග්රාමීය ජනතාව තම බලාපොරොත්තු ඉටු කරන බලවේග සමග එක්විය යුතුයි - අනුර කුමාර
13.092546,1.233827,291,හෙට්ටිපොල නිවසකින් වෙඩි වැදී මියගිය පුද්ගලයෙකුගේ සිරුරක් හමුවෙයි
7.2607617,4.426901,190,ප්රතිපත්තිවලට වඩා උද්ඝෝෂණවලට කාලය වැය කිරීමට සිදුව ඇතැයි ජනපති කියයි
11.572396,4.7594094,308,තිරිඟු පිටි මිල වැඩි නොකිරීමට රජය තීරණය කරයි 
7.4678426,4.451963,190,ආර්ථික අභියෝගය ජය ගැනීමට රජයට හැකියාව ලැබී ඇති බව මුදල් රාජ්ය ඇමති කියයි
5.9054356,6.751446,35,තීරණාත්මක තරගයේ දී ශ්රී ලංකා කණ්ඩායමේ වෙනස්කම් දෙකක් ?
11.539705,4.648268,308,ආනයනික ලොකු ලූනු සඳහා රුපියල් 40ක බද්දක් 
5.9770474,6.662311,35,දිනේෂ් ප්රියන්ත ඇතුළු පැරාලිම්පික් කණ්ඩායම දිවයිනට ( සහ )
5.957623,6.680615,35,පැරාලිම්පික් ජය කෙහෙළි නැංවූ ක්රීඩකයින් අගමැති හමුවෙයි
8.713872,2.0951552,261,මහ බැංකු අධිපති ධුරය ගැන අජිත් නිවාඩ් කබ්රාල්ගෙන් පිළිතුරක් 
5.96638,6.7115455,35,දකුණු අප්රිකා ශ්රී ලංකා පන්දුවාර 20 තරග ආරම්භ වෙන වේලාව වෙනස් වෙයි
11.503051,4.604775,308,සහල් මෝල් හිමියන් රුපියල් 5ක් ඉල්ලයි 
6.567752,6.504057,35,සන්ෆ්ලවර් සංගීත කණ්ඩායමේ නායක නීල් වර්ණකුලසූරියට කොරෝනා වෛරසය ආසාදනය වෙයි
13.482726,5.4900236,183,නිරෝධායන ඇඳිරි නීතිය 21 තෙක් දිගු කළත් ආර්ථික මධ්යස්ථාන අඛණ්ඩව විවෘතයි 
8.732825,2.114158,261,අජිත් නිවාඩ් කබ්රාල් බ්රහස්පතින්දා මහ බැංකු අධිපති ධූරයට 
5.9213567,6.727181,35,ශ්රී ලංකා කණ්ඩායමට අද තීරණාත්මක අභියෝගයක්
5.904871,6.764828,35,දෙවන 20-20 තරගයේ කාසිය වාසිය ශ්රී ලංකාවට
8.440842,4.6319165,278,අනාගතය රඳා පවතින්නේ එක් ජාතියක් වශයෙන් එකමුතුවීම සහ සහජීවනය මතයි - අගමැති 
11.2922125,1.5402088,320,බාල වයස්කාර දැරියක් සිය නිවසේදීම බිළිඳෙකු ප්රසූත කරයි
11.544201,4.770091,308,පැල මිල දී ගෙන නොමිලේ බෙදාහැරීමට පරිසර අමාත්යාංශය තීරණය කරයි
13.188749,1.2352003,291,මිය ගිය වන අලියෙකුගේ මළ සිරුරක් ඕමන්තෙන් හමුවේ
11.462092,6.454075,246,ගුරු වෘත්තිය සමිති හා අධ්යාපන අමාත්යාංශ ලේකම් අතර පැවති සාකච්ඡාව අතරතුර උණුසුම් තත්ත්වයක් 
4.1931434,1.1218002,76,නයිජීරියානු ජාතිකයින් දෙදෙනෙකු සී.අයි.ඩී අත්අඩංගුවට
6.0059485,6.695853,35,IPL ගිය වනිඳු සහ චමීර පළමු පුහුණු සැසිය සඳහා එක්වෙයි
7.190724,3.7036705,190,ස්ථිර ජාතික ප්රතිපත්තියක් ගැන එජාප නායක රනිල් කථා කරයි 
12.937494,1.5161265,291,දිය නෑමට ගොස් වැවේ අතුරුදන් ව සිටි සේවකයින්ගේ සිරුරු සොයා ගැනෙයි 
9.855261,3.6841657,283,කොවිඩ් හැදුනොත් ස්නානය කිරීමට සුදුසු ද ? 
6.3274555,6.515841,35,බොට්ස්වානා රාජ්යයේ රූපසුන්දරිය ලෙස කිරුළු පැළඳි ශ්රී ලාංකික තරුණිය ගිම්හානි 
8.808116,3.299277,187,ජගත් - සරත් - ලොකුගේ වාග් ගැටුම තවදුරටත් 
7.5460854,0.6490631,268,අලි නිදහස් කිරීමට එරෙහිව පෙත්සමක්
4.3469872,1.2478098,76,කල්පිටියේ බීට් ගොවීන්ගෙන් මැසිවිලි 
4.1301737,1.2461802,76,හිරු අනාවරණ කළ හෝටල් නිරෝධායන ජාවාරම අවසන් - ගුවන් මගීන්ට පැය 3 ක් තුලදී පී.සී.ආර්. වාර්තා
11.540586,6.3784904,246,තැපෑලේ සේවකයින් අතිකාල වර්ජනයක - අර්බුදය විසඳන්න හෙට සාකච්ඡාවක්
11.362258,8.551175,28,"Update : - ගිනි අවියක් පෙන්වා, කොළඹ ජාතික රෝහලේ මුදල් පෙට්ටිය සොරා ගත් පුද්ගලයා අත්අඩංගුවට"
7.5968113,0.5689642,268,එක්නැලිගොඩ නඩුව විභාගයට දින නියම වෙයි
6.5062237,6.487209,35,ටැන්සානියාව කොරෝනාවලින් නිදහස් වෙයි
8.408469,3.6707208,278,සෞඛ්ය මාර්ගෝපදේශනවලට යටත්ව මහ මැතිවරණය පැවැත්විය යුතුයි - අනුර කුමාර 
8.70627,4.101184,278,රජයේ උපදෙස් ක්රියාත්මක නොකරන බැංකු නිලධාරීන් ඉවත්කිරීමට පසුබට වන්නේ නෑ - ජනපති 
11.034791,2.6843452,320,මසැසින් නොදුටු ලෝකය මනසින් දකින්න වෙර දරන දිරිය මිනිසුන් පිරිසක් කියන සංවේදී කතාව 
11.329211,2.602295,320,ජපුර සරසවියේ ටයර් අනතුරෙන් රටම කතාවූ පසිඳු හිරුශාන් සුවය ලබා රෝහලෙන් පිටව යයි 
7.9355264,2.6280549,151,මංගල සමරවීර මහතා ඡන්ද සටනින් ඉවත් වීම ගැන පක්ෂ විපක්ෂ දේශපාලනඥයන්ගේ අදහස් 
4.791558,1.2799413,76,විශ්රාමික ජ්යෙෂ්ඨ නියෝජ්ය පොලිස්පති එස්.එම්. වික්රමසිංහ ජනාධිපති කාර්යාලයේ ඔම්බුඩ්ස්මන්වරයා ලෙස පත් කරයි
